text,label,document_index,subset
code commit need updat wiki,documentation_debt,271,train
strang way solv applic develop use except wrap pleas note method use,code/design_debt,272,train
reproduc problem itest pleas see attach fix problem possibl solut remov tccl mvel resolv pleas see attach patchi hope pleas clean bit feedback welcom,code/design_debt,274,train
yeah welcom cleanup patch,code/design_debt,275,train
current pgpdataformat implement provid public secret keyr file byte array keyr pars object represent call fine want dynam exchang keyr howev perform impact provid patch ad possibl pgp key cach perform improv ad two interfac pgppublickeyaccess pgpsecretkeyaccess user implement key access use provid default implement,code/design_debt,276,train
current log compon log payload nice exchangeformatt format exchang kind option option could enabl log compon custom log also multilin option exchang formatt log stuff multi line instanc mani option get long,code/design_debt,277,train
push master patch make use deprec api call time move entir camelhl7 compon new hapi api camel7301,code/design_debt,279,train
dead work junittest,code/design_debt,281,train
look issu afresh wonder descript implement flag caus confus reluct add featur reread realis descript requir mislead cours alway want consum attempt connect upon start rout howev bind smsc fail whatev reason need enter reconnect attempt cycl smsc avail rather stop rout other camel context anyway requir implement function chang branch 2151 configur use new option set true reconnect thread start instead tri creat session major chang remov wait thread complet reconnect method allow dostart complet movement reconnectlock mutex,documentation_debt,282,train
doc state statement howev seem wrong demo use cameljdbc compon transact scenario without error someon pleas confirm doc wrong correct doc statement introduc,documentation_debt,283,train
doc doc state cameljdbc support transact,documentation_debt,284,train
fix make paramet configur updat document new doc usag plugin configur follow properti salesforc url use generat dtos default use develop environ maximum time hold connect open salesforc generat dtos default second usual fine unless big salesforc schema slow connect salesforc client remot api access salesforc client secret remot api access salesforc account user name salesforc account password includ secret token salesforc rest api version default 270 note current version higher 270 work directori place generat dtos default list sobject type includ list sobject type exclud java regex sobject type includ java regex sobject type exclud java packag name generat dtos default obvious secur reason recommend clientid clientsecret usernam password field set pomxml plugin configur rest properti execut use follow command mvn generat dtos use jackson xstream annot salesforc field type support date time field map joda datetim picklist field map generat java enumer,documentation_debt,285,train
see background basic inconsist idempot consum repositori repositori capabl hold type consum nonparameter use string messag type would handi messageid domain type applic thus consum allow parameter type also probabl mean allow persist type camel would generic type allow support applic domain type custom,code/design_debt,286,train
